bookID,title,author,rating,pages
31854,Philosophy,Nigel Warburton,3.84,169
31855,A Young Person's Guide To Philosophy,Jeremy Weate,3.92,64
31856,Philosophy in the Flesh,George Lakoff,4.07,640
31860,Practical Philosophy,Immanuel Kant,4.1,704
31862,Discourse on Method and Meditations on First Philosophy,Ren Descartes,3.71,103
31864,Readings in Classical Chinese Philosophy,Philip J. Ivanhoe,3.99,416
31868,Logic and Philosophy,Alan Hausman,3.78,525
31871,History of Political Philosophy,Leo Strauss,4.17,980
31875,What Is Ancient Philosophy,Pierre Hadot,4.19,384
31876,Lectures on the History of Philosophy 1,Georg Wilhelm Friedrich Hegel,4.05,487
31878,Seinfeld and Philosophy,William Irwin,3.5,224
31880,Introduction to the Philosophies of Research and Criticism in Education and the Social Sciences,James Paul,2.75,360
31881,Introducing Philosophy,Dave Robinson,3.56,176
31882,The Matrix and Philosophy,William Irwin,3.91,280
31891,A Short History of Modern Philosophy,Roger Scruton,3.8,328
31894,Ancient Philosophy,Anthony Kenny,3.98,341
31898,Woody Allen and Philosophy,Mark T. Conard,3.75,250
31899,Three Philosophies of Life,Peter Kreeft,4.3,140
31910,Early Greek Philosophy,Jonathan Barnes,4.09,336
31911,Contemporary Political Philosophy,Will Kymlicka,4,512
31912,Buffy the Vampire Slayer and Philosophy,James B. South,4.06,335
31917,The Oxford Handbook of Philosophy of Mathematics and Logic,Stewart Shapiro,4.25,832
31923,Three Books of Occult Philosophy,Cornelius Agrippa,4.1,1024
31925,Philosophy Made Simple,Robert Hellenga,3.39,304
31929,The Philosophy of Biology,David L. Hull,3.89,784
31938,Ten Great Works of Philosophy,Robert Paul Wolff,3.74,592
31947,Philosophy and the Mirror of Nature,Richard M. Rorty,4.01,424
31960,The Best American Sports Writing 2003,Buzz Bissinger,3.87,352
31968,Walking the Bible,Bruce Feiler,3.87,451
31974,Mac OS X,David Pogue,3.79,864
31975,Astonishing X-Men Volume 2,Joss Whedon,4.19,152
31976,FINAL FANTASY X Official Strategy Guide,Dan Birlew,4.29,272
31978,Ultimate X-Men Vol. 14,Robert Kirkman,3.7,144
31979,Astonishing X-Men Volume 1,Joss Whedon,4.17,152
31980,Cross-X,Joe Miller,3.8,480
31981,Astonishing X-Men Volume 3,Joss Whedon,4.24,152
31983,X,CLAMP,3.96,200
32016,The Gospel According to Job,Mike Mason,4.46,448
32039,Avid Editing,Sam Kauffmann,3.83,414
32060,Complete Short Stories Vol 2,D.H. Lawrence,4.03,303
32065,D.H. Lawrence and Italy,D.H. Lawrence,3.68,512
32071,Sons and Lovers,D.H. Lawrence,3.63,654
32075,The Woman Who Rode Away and Other Stories,D.H. Lawrence,3.49,556
32078,Amnesia Moon,Jonathan Lethem,3.49,256
32080,Paul Revere's Ride,David Hackett Fischer,4.12,464
32082,The Great Wave,David Hackett Fischer,3.97,552
32083,Growing Old in America,David Hackett Fischer,4.06,252
32094,Nathaniel Hawthorne,Elmer Kennedy-Andrews,3.38,192
32096,The All-True Travels and Adventures of Lidie Newton,Jane Smiley,3.57,452
32097,The Age of Grief,Jane Smiley,3.81,224
32099,A Year at the Races,Jane Smiley,3.9,304
32102,Venetia,Georgette Heyer,4.1,364
32103,Lady of Quality,Georgette Heyer,3.88,267
32104,False Colours,Georgette Heyer,3.86,303
32105,Sylvester,Georgette Heyer,4.11,410
32106,The Convenient Marriage,Georgette Heyer,3.68,272
32107,Sprig Muslin,Georgette Heyer,3.81,268
32108,The Talisman Ring,Georgette Heyer,4.02,268
32110,The Nonesuch,Georgette Heyer,4.04,304
32111,The Foundling,Georgette Heyer,3.87,406
32113,Ali and Nino,Kurban Said,3.92,237
32121,Last Rights,Barbara Nadel,3.53,352
32122,Belshazzar's Daughter,Barbara Nadel,3.51,448
32124,Deep Waters,Barbara Nadel,3.99,448
32125,After the Mourning,Barbara Nadel,3.42,352
32129,Spiritual Midwifery,Ina May Gaskin,4.38,482
32130,Monday Night Class,Stephen Gaskin,3.89,191
32137,Summer of the Dragon,Elizabeth Peters,3.92,352
32138,Devil May Care,Elizabeth Peters,3.87,352
32139,The Deeds of the Disturber,Elizabeth Peters,4.05,389
32144,The Mammoth Book of Egyptian Whodunnits,Mike Ashley,3.91,512
32154,The Best American Classics,Cook's Illustrated Magazine,4.14,421
32155,Cook's Illustrated 2005,Cook's Illustrated Magazine,4.57,206
32160,Cook's Illustrated 2003,Cook's Illustrated Magazine,4.69,212
32165,Cook's Illustrated 1995,Cook's Illustrated Magazine,4.53,232
32181,Zelda's Cut,Philippa Gregory,2.94,432
32184,Thanksgiving on Thursday,Mary Pope Osborne,3.85,73
32185,Rurouni Kenshin Volume 27,Nobuhiro Watsuki,4.38,192
32189,Sukhoi Su-27 Flanker,Yefim Gordon,3,104
32197,1001 Illuminated Initial Letters,Owen Jones,3.46,32
32199,Gold Rage,David Robbins,4.31,170
32202,Asfixia,Chuck Palahniuk,3.7,336
32213,Expectant Father,Melinda Curtis,3.6,304
32226,Horse Heaven,Jane Smiley,3.88,640
32241,The Night Remembers,Kathleen Eagle,3.79,355
32254,The Mephisto Club,Tess Gerritsen,4.02,355
32255,Vanish,Tess Gerritsen,4.12,401
32256,Call After Midnight & Under The Knife,Tess Gerritsen,3.99,555
32257,The Sinner,Tess Gerritsen,4.13,419
32258,Body Double,Tess Gerritsen,4.17,432
32262,Life Support,Tess Gerritsen,3.99,400
32264,The Family that Couldn't Sleep,D.T. Max,3.91,299
32275,River Out of Eden,Richard Dawkins,3.98,172
32276,Dragons of Eden,Carl Sagan,4.18,271
32281,Demonic Males,Richard W. Wrangham,4.03,368
32286,A Mad People's History of Madness,Dale Peterson,4.33,384
32289,A Primate's Memoir,Robert M. Sapolsky,4.35,304
32295,Blame It on the Brain,Edward T. Welch,4.05,204
32298,Blame,Tsutomu Nihei,4.3,210
32300,The Berenstain Bears and the Blame Game,Stan Berenstain,3.87,32
32303,The New Don't Blame Mother,Paula J. Caplan,3.88,320
32307,Blame It on Paris,Laura Florand,3.53,384
32313,No Wind of Blame,Georgette Heyer,3.78,352
32316,Uncle John's Presents Blame It on the Weather,David W. Phillips,3.57,240
32317,Who's To Blame,Francine Pascal,3.36,152
32328,Air Gear Vol. 2,Oh! Great,4.04,224
32329,Air Gear Vol. 3,Oh! Great,4.09,224
32330,Air Gear Vol. 1,Oh! Great,3.92,224
32331,Air Gear Vol. 4,Oh! Great,4.07,224
32338,Fire in the Minds of Men,James H. Billington,4.54,677
32349,Mutant Message Down Under,Marlo Morgan,3.79,187
32350,Mutants & Masterminds,Steve Kenson,3.81,253
32351,Mutants,Armand Marie Leroi,4.05,448
32353,The New Mutants Classic Vol. 1,Chris Claremont,3.75,240
32358,James Dean,David Dalton,4.07,384
32373,Yes Your Teen Is Crazy,Michael J. Bradley,4.29,332
32396,Henry IV Part 1,William Shakespeare,3.83,336
32398,Henry IV Part 2,William Shakespeare,3.8,400
32400,Henry IV part II,William Shakespeare,3.8,336
32401,King Henry IV Part 2,William Shakespeare,3.8,336
32410,I Henry IV,William Shakespeare,3.83,432
32413,Collected Plays,Luigi Pirandello,3.92,236
32414,Henry IV Parts I & II,William Shakespeare,3.85,400
32417,Black Sunday,Thomas Harris,3.6,311
32418,Hannibal,Thomas Harris,3.76,564
32419,The Hannibal Lecter Trilogy,Thomas Harris,4.42,1222
32421,Velocity,Dean Koontz,3.86,460
32422,Hideaway,Dean Koontz,3.84,413
32424,Lightning,Dean Koontz,4.06,384
32427,The Servants of Twilight,Dean Koontz,4.24,752
32428,Shadow Fires,Leigh Nichols,3.78,528
32430,The Bad Place,Dean R. Koontz,3.9,417
32432,Fear Nothing,Dean Koontz,4,448
32433,The Key to Midnight,Dean Koontz,3.95,419
32434,Mr. Murder,Dean Koontz,3.76,493
32437,The Face,Dean Koontz,3.71,649
32438,Shattered,Dean Koontz,3.9,289
32439,Intensity,Dean Koontz,4.04,436
32443,The Eyes of Darkness,Leigh Nichols,3.88,366
32446,The Door to December,Richard Paige,3.95,518
32456,Darkfall,Dean Koontz,3.82,371
32461,Ghosts and Grisly Things,Ramsey Campbell,3.73,300
32484,The Necessary Shakespeare,William Shakespeare,4.31,896
32487,Shakespeare After All,Marjorie Garber,4.38,1008
32488,Playing Shakespeare,John Barton,4.35,288
32498,John Grisham Value Collection,John Grisham,4.5,0
32499,The Pelican Brief,John Grisham,4,400
32500,The Harry Bosch Novels Volume 1,Michael Connelly,4.34,794
32503,The Harry Bosch Novels Volume 2,Michael Connelly,4.49,821
32507,Chasing the Dime,Michael Connelly,3.96,448
32509,Tales From Shakespeare,Charles Lamb,3.96,278
32510,Shakespeare's Champion,Charlaine Harris,3.83,214
32511,Will in the World,Stephen Greenblatt,3.94,430
32514,Sonnets,William Shakespeare,4.25,391
32516,Shakespeare's Trollop,Charlaine Harris,3.87,194
32517,Shakespeare's Kitchen,Francine Segan,4.01,288
32522,The Art of Shakespeare's Sonnets,Helen Vendler,4.3,692
32523,Hide,Lisa Gardner,4.16,375
32527,Alone,Lisa Gardner,3.96,451
32530,The Third Victim,Lisa Gardner,4.16,384
32532,On Becoming a Novelist,John Gardner,4.11,150
32533,The Art of Fiction,John Gardner,4,224
32534,October Light,John Gardner,3.88,399
32537,Excellence,John W. Gardner,3.82,176
32552,Essential Tales and Poems,Edgar Allan Poe,4.36,688
32558,Poetry Tales and Selected Essays,Edgar Allan Poe,4.41,1520
32561,The Sons,Franz Kafka,3.95,167
32576,Metamorphosis,Jean Lorrah,3.72,371
32584,Mysteries,Knut Hamsun,4.09,313
32588,Victoria,Knut Hamsun,3.74,155
32589,The Wanderer,Knut Hamsun,3.96,164
32590,Pan,Knut Hamsun,3.9,181
32591,The Last Joy,Knut Hamsun,3.77,250
32609,Guilty as Charged,Scott Turow,3.76,10
32610,On the Shoulders of Giants,Stephen Hawking,4.2,256
32625,Visions of Heaven and Hell,Clive Barker,4.32,352
32626,Books of Blood,Clive Barker,4.18,507
32627,Everville,Clive Barker,4.03,697
32628,The Great and Secret Show,Clive Barker,4.05,658
32636,Abarat,Clive Barker,4.2,569
32637,Imajica,Clive Barker,4.42,544
32639,Sacrament,Clive Barker,3.75,594
32640,The Inhuman Condition,Clive Barker,3.96,180
32649,Notebook of a Return to the Native Land,Aim Csaire,4.09,66
32650,The Return of the Native,Thomas Hardy,3.86,448
32667,Blood and Smoke,Stephen King,3.92,4
32668,LT's Theory of Pets,Stephen King,3.69,1
32680,Silver Bullet,Stephen King,3.64,255
32682,Patriot Games,Tom Clancy,4.14,503
32686,Legends,Robert Silverberg,3.92,717
32689,Bare Bones,Tim Underwood,4.17,224
32692,Gerald's Game,Stephen King,3.51,332
32694,Faithful,Stewart O'Nan,3.83,445
32703,The Diary of Ellen Rimbauer,Joyce Reardon,3.67,277
32709,Now and on Earth,Jim Thompson,3.7,320
32714,The Monkey,Stephen King,3.77,2
32715,Desperation,Stephen King,4.07,1075
32737,Tevye's Daughters,Sholom Aleichem,4.17,302
32741,Favorite Tales of Sholom Aleichem,Sholom Aleichem,4.26,692
32750,Brown Girl Brownstones,Paule Marshall,4.07,324
32765,Gimpel the Fool,Isaac Bashevis Singer,4.16,205
32767,At the Mountains of Madness,H.P. Lovecraft,3.88,224
32768,At the Mountains of Madness and Other Novels,H.P. Lovecraft,4.44,458
32769,At the Mountains of Madness and Other Tales of Terror,H.P. Lovecraft,4.25,184
32773,Mountain Madness,David Robbins,4.45,170
32774,At the Mountains of Madness and Other Novels of Terror,H.P. Lovecraft,4.44,552
32781,War and the Iliad,Simone Weil,4.04,121
32807,Trojan Odyssey,Clive Cussler,3.94,463
32810,The Divine Comedy II,Dante Alighieri,4.02,388
32812,Paradiso,Dante Alighieri,3.95,400
32813,Modern Reader's Guide to Dante's the Divine Comedy,Joseph Gallagher,4.49,256
32823,Fanning the Flame,Chris Green,5,336
32827,From the Earth to the Moon,Jules Verne,3.78,136
32828,The Mammoth Book of New Jules Verne Adventures,Mike Ashley,3.63,498
32829,Journey to the Center of the Earth,Jules Verne,3.86,240
32831,The Mysterious Island,Jules Verne,4.11,723
32832,The Lighthouse at the End of the World,Jules Verne,3.64,260
32833,The World of Jules Verne,Gonzague Saint Bris,4,85
32835,The End of Nana Sahib,Jules Verne,3.59,276
32836,Around the World in Eighty Days,Jules Verne,3.93,236
32849,Adrift in the Pacific,Jules Verne,3.99,300
32854,Final Payments,Mary Gordon,3.69,304
32872,Sliver of Truth,Lisa Unger,3.68,308
32880,The Mothman Prophecies,John A. Keel,3.54,352
32884,Intimate Communion,David Deida,3.99,270
32893,Letter to a Man in the Fire,Reynolds Price,3.7,112
32899,The Promise of Rest,Reynolds Price,4,368
32900,Perfect Match,Jodi Picoult,3.95,368
32913,Demon Box,Ken Kesey,3.56,400
32915,Sailor Song,Ken Kesey,3.58,533
32916,On the Bus,Paul Perry,3.86,205
32919,The Further Inquiry,Ken Kesey,3.63,215
32929,Goodnight Moon,Margaret Wise Brown,4.28,32
32936,Goodnight Moon 123,Margaret Wise Brown,3.57,32
32939,New Rules,Bill Maher,3.71,304
32941,True Story,Bill Maher,3.11,304
32942,Does Anybody Have a Problem With That,Bill Maher,3.51,288
32947,Outsiders Within,Jane Jeong Trenka,4.17,300
32950,Outsiders Vol. 5,Judd Winick,3.43,192
32951,Sister Outsider,Audre Lorde,4.49,190
32957,Caramelo,Sandra Cisneros,3.9,441
32961,The House on Mango Street,Sandra Cisneros,3.63,2
32964,Selections from Homers Iliad,Homer,4.41,522
32975,Nancy Drew,Carolyn Keene,4.02,640
32977,Nancy's Mysterious Letter,Carolyn Keene,3.86,210
32979,The Secret of the Old Clock,Carolyn Keene,3.99,210
32980,The Mystery at the Moss-covered Mansion,Carolyn Keene,3.89,215
32981,The Mystery of the Brass-Bound Trunk,Carolyn Keene,3.89,228
32986,The Mantle of the Prophet,Roy Mottahedeh,4.08,416
32987,The Greatest Generation,Tom Brokaw,4.01,464
32994,Maverick,Ricardo Semler,4.17,336
33001,Weekend Warriors,Fern Michaels,4.05,304
33002,The Weekend Novelist,Robert J. Ray,3.67,266
33007,The Week-End Book,Francis Meynell,3.67,368
33008,North Carolina Weekends,Lynn Setzer,3.71,353
33017,Selected Poetry,Thomas Hardy,3.96,304
33026,The Dream and the Underworld,James Hillman,4.22,256
33029,Star Wars,Mike Kennedy,3.35,120
33032,Queen of the Underworld,Gail Godwin,2.89,368
33052,Murder in the Cathedral,T.S. Eliot,3.76,148
33057,Cathedral Forge and Waterwheel,Frances Gies,3.86,368
33075,In the Kitchen with Rosie,Rosie Daley,3.04,142
33130,King Richard II,William Shakespeare,3.77,252
33137,Floating in My Mother's Palm,Ursula Hegi,3.82,192
33139,Tearing the Silence,Ursula Hegi,3.86,304
33144,Paint it Black,Janet Fitch,3.48,387
33151,The Tempest,William Shakespeare,3.81,355
33152,The Day of the Tempest,Jean Rabe,3.65,352
33153,A Tempest,Aim Csaire,3.56,69
33174,Cliffs Notes on Hugo's Les Miserables,Amy L. Marsland,3.76,120
33179,Hamlet in Purgatory,Stephen Greenblatt,3.94,344
33180,From Hinton to Hamlet,Sarah K. Herz,4.01,256
33186,Hamlet Prince of Denmark,William Shakespeare,4.02,270
33195,Shakespeare's Romeo and Juliet,William Shakespeare,3.74,231
33279,Clock of the Long Now,Stewart Brand,4.1,208
33282,Jessica's Bad Idea,Francine Pascal,3.46,104
33288,How to Win Friends and Influence People,Dale Carnegie,4.19,268
33292,How to Win Friends and Influence People for Teen Girls,Donna Dale Carnegie,3.96,208
33293,Naked Economics,Charles Wheelan,4.03,288
33295,The Naked Warrior,Pavel Tsatsouline,4,218
33297,The Naked Ape,Desmond Morris,3.95,256
33308,There's No Toilet Paper . . . on the Road Less Traveled,Doug Lansky,3.38,216
33331,More Than You Know,Michael J. Mauboussin,4.09,268
33333,Searching for God Knows What,Donald Miller,3.92,246
33342,The More Than Complete Hitchhiker's Guide,Douglas Adams,4.58,624
33344,Hitchhiker's Guide To The Galaxy,Robbie Stamp,3.9,184
33348,Different Seasons,Stephen King,4.35,560
33353,It's Called a Breakup Because It's Broken,Greg Behrendt,4.02,276
33356,Jennifer Government,Max Barry,3.66,352
33363,Mama Day,Gloria Naylor,4.17,312
33365,A Feather on the Breath of God,Sigrid Nunez,3.91,192
33367,Mitz The Marmoset of Bloomsbury,Sigrid Nunez,3.92,128
33411,War with the Newts,Karel apek,4.17,348
33418,Parallel Worlds,Michio Kaku,4.18,361
33436,Key Lime Pie Murder,Joanne Fluke,3.85,342
33437,Cherry Cheesecake Murder,Joanne Fluke,3.91,382
33438,Peach Cobbler Murder,Joanne Fluke,3.92,384
33439,Strawberry Shortcake Murder,Joanne Fluke,3.85,320
33440,Lemon Meringue Pie Murder,Joanne Fluke,3.87,352
33441,Fluke,Christopher Moore,3.75,321
33442,Sugar Cookie Murder,Joanne Fluke,3.75,380
33443,Chocolate Chip Cookie Murder,Joanne Fluke,3.71,436
33445,Blueberry Muffin Murder,Joanne Fluke,3.87,310
33446,The Wolf Shall Dwell With the Lamb,Eric H.F. Law,3.77,144
33447,Focus,Al Ries,4.06,320
33448,Positioning,Al Ries,4.04,246
33449,The 22 Immutable Laws of Marketing,Al Ries,4.05,143
33451,Horse Sense,Al Ries,3.82,240
33453,You Suck,Christopher Moore,3.83,328
33454,Bloodsucking Fiends,Christopher Moore,3.94,300
33455,Island of the Sequined Love Nun,Christopher Moore,3.8,325
33456,A Dirty Job,Christopher Moore,4.07,387
33457,Practical Demonkeeping,Christopher Moore,3.83,256
33458,The Lust Lizard of Melancholy Cove,Christopher Moore,3.87,304
33464,Granta 7,Bill Buford,3.94,320
33473,Will Eisner's New York,Will Eisner,4.37,421
33474,Graphic Storytelling and Visual Narrative,Will Eisner,4.08,164
33477,The Best of the Spirit,Will Eisner,3.92,187
33478,The Plot,Will Eisner,3.74,160
33481,Will Eisner Sketchbook,Will Eisner,4.31,200
33484,The Conquering Sword of Conan,Robert E. Howard,4.33,416
33488,Conan and the Demons of Khitai,Akira Yoshida,3.31,90
33489,Call of Cthulhu,Sandy Petersen,4.45,320
33490,The Call of Cthulhu and Other Weird Stories,H.P. Lovecraft,4.22,420
33491,The Keeper's Companion 2,Lynn Willis,3.71,170
33492,Secrets of New York,William Jones,3.63,180
33493,The Keeper's Companion Vol. 1,Keith Herber,3.92,208
33494,Secrets of San Francisco,Cody Goodfellow,3.86,189
33496,Miskatonic University,Sam Johnson,4.12,242
33498,Shadows of Yog-Sothoth,Sandy Petersen,3.9,180
33501,Song of Cthulhu,Stephen Mark Rainey,3.67,211
33507,Twenty Thousand Leagues Under the Sea,Jules Verne,3.88,394
33512,One Thousand White Women,Jim Fergus,3.88,434
33513,The White Man's Burden,William Easterly,3.83,436
33514,The Elements of Style,William Strunk Jr.,4.19,128
33536,Happy Hour at Casa Dracula,Marta Acosta,3.59,314
33538,World War One British Poets,Candace Ward,4.02,71
33539,World War II,Michael J. Lyons,3.9,343
33541,A Short History of World War I,James L. Stokesbury,3.95,352
33543,Collected Stories Vol. 2,Richard Matheson,4.32,453
33544,Nightmare At 20 000 Feet,Richard Matheson,4.09,336
33546,Earthbound,Logan Swanson,3.25,223
33547,Hell House,Richard Matheson,3.79,301
33550,Noir,Richard Matheson,3.69,385
33551,7 Steps to Midnight,Richard Matheson,3.48,320
33554,Duel,Richard Matheson,4.04,400
33555,What Dreams May Come,Richard Matheson,3.95,288
33557,Richard Matheson's Hell House Book 2,Ian Edginton,4.5,48
33559,Bloodlines,Richard Matheson,4.02,520
33561,The Bridegroom,Ha Jin,3.77,240
33563,Under the Red Flag,Ha Jin,3.88,224
33565,Ocean of Words,Ha Jin,3.81,205
33567,In the Pond,Ha Jin,3.71,160
33569,That Was Then This Is Now,S.E. Hinton,3.91,159
33574,Hawkes Harbor,S.E. Hinton,3.13,289
33577,The Collection,S.E. Hinton,4.45,448
33581,The Work of Work Servitude Slavery and Labor in Medieval England,Allen J. Frantzen,3,240
33609,Katherine,Anya Seton,4.19,500
33614,The Fourth of July Story,Alice Dalgliesh,4.03,32
33615,Fourth of July Mice,Bethany Roberts,3.24,32
33616,Apple Pie 4th of July,Janet S. Wong,3.72,40
33668,4th of July,James Patterson,4.07,448
33671,Virgin,James Patterson,3.86,210
33672,Thriller,James Patterson,3.5,568
33676,Saving the World and Other Extreme Sports,James Patterson,4.15,405
33682,How to Write a Damn Good Mystery,James N. Frey,3.95,288
33686,Mediterranean Winter,Robert D. Kaplan,3.92,272
33690,Balkan Ghosts,Robert D. Kaplan,3.94,352
33705,Does God Know How to Tie Shoes,Nancy White Carlstrom,4.2,32
33718,The Ties That Bind,Susan Oliver,3.67,80
33722,The Undomestic Goddess,Sophie Kinsella,3.83,404
33723,Girls' Night In,Lauren Henderson,3.63,325
33724,Can You Keep a Secret,Sophie Kinsella,3.84,374
33726,Crazy For You,Jennifer Crusie,3.78,336
33727,Welcome to Temptation,Jennifer Crusie,3.94,416
33729,Faking It,Jennifer Crusie,3.92,448
33732,Anyone But You,Jennifer Crusie,3.8,283
33734,Getting Rid of Bradley,Jennifer Crusie,3.71,248
33735,What The Lady Wants,Jennifer Crusie,3.64,256
33737,Manhunting,Jennifer Crusie,3.77,328
33744,The Unfortunate Miss Fortunes,Jennifer Crusie,3.48,391
33753,Coffee at Luke's,Jennifer Crusie,3.55,197
33768,Behaving Like Adults,Anna Maxted,3.54,400
33771,Over 100 Truly Astonishing Sex Tips,Anna Maxted,3.44,128
33773,How to Seduce Your Dream Man,Anna Maxted,3.89,224
33774,Running in Heels,Anna Maxted,3.53,432
33795,Caucasia,Danzy Senna,4.03,413
33807,The Talbot Odyssey,Nelson DeMille,3.85,544
33808,The Lion's Game,Nelson DeMille,4.19,720
33809,Word of Honor,Nelson DeMille,4.17,880
33810,Plum Island,Nelson DeMille,4.03,592
33817,Spencerville,Nelson DeMille,3.67,564
33820,Up Country,Nelson DeMille,4.02,880
33832,Night Falls Fast,Kay Redfield Jamison,4.1,432
33833,Before Night Falls,Reinaldo Arenas,4.17,317
33835,When True Night Falls,C.S. Friedman,4.14,560
33836,Nightfall,Anne Stuart,3.87,416
33837,When Night Falls,Linda Anderson,3.44,436
33853,Where the Broken Heart Still Beats,Carolyn Meyer,3.7,208
33868,In Cahootz,Quentin Carter,4.47,243
33869,Earned Value Project Management,Quentin W. Fleming,3.77,232
33871,Quintessential Tarantino,Edwin Page,3.25,352
33873,The Foundations of Modern Political Thought,Quentin Skinner,4.36,332
33876,On the Road to Tara,Aljean Harmetz,4,224
33883,Broken Vessels,Andre Dubus,4.33,195
33888,In the Bedroom,Andre Dubus,4.16,148
33896,Thirteen Moons,Charles Frazier,3.69,422
33904,Swimming Upstream,Paul A. Sabatier,3.21,344
33906,Story of a Girl,Sara Zarr,3.66,192
33914,"Approaches to Teaching Atwood's ""the Handmaid's Tale"" and Other Works",Sharon Rose Wilson,3.75,215
33922,Becoming a Goddess of Inner Poise,Donna Freitas,3.59,239
33928,Full House,Stephen Jay Gould,3.96,256
33929,Eight Little Piggies,Stephen Jay Gould,4.09,480
33931,Time's Arrow Time's Cycle,Stephen Jay Gould,3.92,240
33932,The Hedgehog the Fox & the Magister's Pox,Stephen Jay Gould,3.63,288
33933,The Panda's Thumb,Stephen Jay Gould,4.11,343
33935,Bully for Brontosaurus,Stephen Jay Gould,4.15,544
33936,Hen's Teeth and Horse's Toes,Stephen Jay Gould,4.1,413
33937,The Richness of Life,Stephen Jay Gould,4.25,672
33938,The Wheel of Life,Elisabeth Kbler-Ross,4.16,288
33953,Persuasive Communication,James B. Stiff,3.31,351
33956,The Spook's Apprentice,Joseph Delaney,3.99,325
33957,Spooks,Jim Hougan,4.12,478
33973,No More Bull,Howard F. Lyman,3.93,288
33975,Animal E.R.,Vicki Constantine Croke,3.95,194
33978,ER Vets,Donna M. Jackson,3.91,96
33993,Citizen Girl,Emma McLaughlin,2.4,305
33999,On the Origin of Species by Means of Natural Selection,Charles Darwin,3.98,321
34003,Genetics and the Origin of Species,Theodosius Dobzhansky,4.14,364
34014,Organized Crime,Michael D. Lyman,3.8,496
34015,Physics of Fully Ionized Gases,Lyman S. Spitzer Jr.,4.25,192
34016,Criminal Investigation,Michael D. Lyman,4.21,536
34050,A Collection of Rudyard Kipling's Just So Stories,Rudyard Kipling,4.09,128
34053,Just So Stories,Rudyard Kipling,4.09,210
34055,If,Rudyard Kipling,4.39,40
34080,The Waste Land,T.S. Eliot,4.11,320
34081,The Annotated Waste Land with Eliot's Contemporary Prose,T.S. Eliot,4.11,304
34082,The Waste Land and Other Writings,T.S. Eliot,4.21,272
34153,Climb the Family Tree Jesse Bear,Nancy White Carlstrom,3.49,32
34154,What a Scare Jesse Bear,Nancy White Carlstrom,3.47,32
34155,Political Philosophy,Adam Swift,3.93,240
34156,Liberals and Communitarians,Stephen Mulhall,4,388
34161,Seven Men and Two Others,Max Beerbohm,3.88,288
34168,Dakota,Matt Braun,3.72,306
34172,El Paso,Matt Braun,3.35,256
34177,The Visual Arts,Hugh Honour,3.85,960
34187,The Brooklyn Bridge,Elizabeth Mann,4.44,46
34199,The I Ching or Book of Changes,Richard Wilhelm,4.19,739
34200,The Complete I Ching,Anonymous,4.28,539
34207,I Ching,Anonymous,4.19,240
34208,The Everyday I Ching,Sarah Dening,4.19,224
34221,Richard Matheson's Hell House Book 1,Ian Edginton,4.08,48
34222,H.G. Wells' The War of the Worlds,Ian Edginton,3.87,70
34224,New Complete Guide to Sewing,Reader's Digest Association,4.23,384
34227,A Reader's Digest Songbook,William L. Simon,4.38,12
34229,Complete Guide to the Bible,Reader's Digest Association,4.58,448
34247,200 Quilt Blocks,Davina Thomas,4.09,128
34251,The Girl in the Glass,Jeffrey Ford,3.72,304
34262,Peter and the Starcatchers,Dave Barry,4.03,452
34264,Peter Pan in Scarlet,Geraldine McCaughrean,3.55,307
34266,It's All Too Much,Peter Walsh,3.85,230
34268,Peter Pan,J.M. Barrie,4.08,176
34270,The Callahan Chronicals,Spider Robinson,4.31,416
34281,The Pinhoe Egg,Diana Wynne Jones,4.06,515
34284,The Chronicles of Chrestomanci Vol. 1,Diana Wynne Jones,4.21,598
34288,The Time of the Ghost,Diana Wynne Jones,3.66,291
34295,Whitethorn Woods,Maeve Binchy,3.61,339
34296,The Builders,Maeve Binchy,3.97,87
34298,Dublin 4,Maeve Binchy,3.64,256
34299,Victoria Line Central Line,Maeve Binchy,3.6,432
34301,Echoes,Maeve Binchy,3.8,496
34303,Firefly Summer,Maeve Binchy,3.91,928
34307,Aches & Pains,Maeve Binchy,3.53,99
34310,The Glass Lake,Maeve Binchy,3.93,704
34312,The Copper Beech,Maeve Binchy,3.91,407
34317,Dr. Jekyll and Mr. Hyde,Kate McMullan,3.81,96
34318,Harry Potter and the Sorcerer's Stone,J.K. Rowling,4.47,424
34319,Code Word Kangaroo,George E. Stanley,4.14,48
34320,Operation Spy School,George E. Stanley,3.8,44
34321,The Empty Envelope,Ron Roy,4.06,96
34324,The School Skeleton,Ron Roy,3.99,96
34325,Moose Master,George E. Stanley,4.12,48
34343,Eva Hesse Drawing,Catherine de Zegher,4.55,344
34407,The Pirates Laffite,William C. Davis,3.5,756
34420,Wither,J.G. Passarella,3.71,438
34426,Howl's Moving Castle Film Comic Vol. 1,Hayao Miyazaki,4.41,176
34427,Howl's Moving Castle Picture Book,Hayao Miyazaki,4.41,184
34436,The Complete Greek Tragedies Volume 2,Sophocles,4.14,472
34440,Doctor Faustus,Thomas Mann,4.08,535
34449,The Makioka Sisters,Jun'ichir Tanizaki,4.03,530
34452,Many Lives Many Masters,Brian L. Weiss,4.16,217
34462,Naomi,Jun'ichir Tanizaki,3.69,237
34463,Seven Japanese Tales,Jun'ichir Tanizaki,3.85,298
34468,A Cat a Man and Two Women,Jun'ichir Tanizaki,3.8,164
